-50.708243  0.000000e+00  0.000000e+00
-50.696243  0.000000e+00  0.000000e+00
-50.685243  0.000000e+00  0.000000e+00
-50.673243  0.000000e+00  0.000000e+00
-50.661243  0.000000e+00  0.000000e+00
-50.650243  0.000000e+00  0.000000e+00
-50.638243  0.000000e+00  0.000000e+00
-50.626243  0.000000e+00  0.000000e+00
-50.615243  0.000000e+00  0.000000e+00
-50.603243  0.000000e+00  0.000000e+00
-50.592243  0.000000e+00  0.000000e+00
-50.580243  0.000000e+00  0.000000e+00
-50.568243  0.000000e+00  0.000000e+00
-50.557243  0.000000e+00  0.000000e+00
-50.545243  0.000000e+00  0.000000e+00
-50.533243  0.000000e+00  0.000000e+00
-50.522243  0.000000e+00  0.000000e+00
-50.510243  0.000000e+00  0.000000e+00
-50.498243  0.000000e+00  0.000000e+00
-50.487243  0.000000e+00  0.000000e+00
-50.475243  0.000000e+00  0.000000e+00
-50.464243  0.000000e+00  0.000000e+00
-50.452243  0.000000e+00  0.000000e+00
-50.440243  0.000000e+00  0.000000e+00
-50.429243  0.000000e+00  0.000000e+00
-50.417243  0.000000e+00  0.000000e+00
-50.405243  0.000000e+00  0.000000e+00
-50.394243  0.000000e+00  0.000000e+00
-50.382243  0.000000e+00  0.000000e+00
-50.370243  0.000000e+00  0.000000e+00
-50.359243  0.000000e+00  0.000000e+00
-50.347243  0.000000e+00  0.000000e+00
-50.335243  0.000000e+00  0.000000e+00
-50.324243  0.000000e+00  0.000000e+00
-50.312243  0.000000e+00  0.000000e+00
-50.301243  0.000000e+00  0.000000e+00
-50.289243  0.000000e+00  0.000000e+00
-50.277243  0.000000e+00  0.000000e+00
-50.266243  0.000000e+00  0.000000e+00
-50.254243  0.000000e+00  0.000000e+00
-50.242243  0.000000e+00  0.000000e+00
-50.231243  0.000000e+00  0.000000e+00
-50.219243  0.000000e+00  0.000000e+00
-50.207243  0.000000e+00  0.000000e+00
-50.196243  0.000000e+00  0.000000e+00
-50.184243  0.000000e+00  0.000000e+00
-50.173243  0.000000e+00  0.000000e+00
-50.161243  0.000000e+00  0.000000e+00
-50.149243  0.000000e+00  0.000000e+00
-50.138243  0.000000e+00  0.000000e+00
-50.126243  0.000000e+00  0.000000e+00
-50.114243  0.000000e+00  0.000000e+00
-50.103243  0.000000e+00  0.000000e+00
-50.091243  0.000000e+00  0.000000e+00
-50.079243  0.000000e+00  0.000000e+00
-50.068243  0.000000e+00  0.000000e+00
-50.056243  0.000000e+00  0.000000e+00
-50.044243  0.000000e+00  0.000000e+00
-50.033243  0.000000e+00  0.000000e+00
-50.021243  0.000000e+00  0.000000e+00
-50.010243  0.000000e+00  0.000000e+00
-49.998243  0.000000e+00  0.000000e+00
-49.986243  0.000000e+00  0.000000e+00
-49.975243  0.000000e+00  0.000000e+00
-49.963243  0.000000e+00  0.000000e+00
-49.951243  0.000000e+00  0.000000e+00
-49.940243  0.000000e+00  0.000000e+00
-49.928243  0.000000e+00  0.000000e+00
-49.916243  0.000000e+00  0.000000e+00
-49.905243  0.000000e+00  0.000000e+00
-49.893243  0.000000e+00  0.000000e+00
-49.882243  0.000000e+00  0.000000e+00
-49.870243  0.000000e+00  0.000000e+00
-49.858243  0.000000e+00  0.000000e+00
-49.847243  0.000000e+00  0.000000e+00
-49.835243  0.000000e+00  0.000000e+00
-49.823243  0.000000e+00  0.000000e+00
-49.812243  0.000000e+00  0.000000e+00
-49.800243  0.000000e+00  0.000000e+00
-49.788243  0.000000e+00  0.000000e+00
-49.777243  0.000000e+00  0.000000e+00
-49.765243  0.000000e+00  0.000000e+00
-49.753243  0.000000e+00  0.000000e+00
-49.742243  0.000000e+00  0.000000e+00
-49.730243  0.000000e+00  0.000000e+00
-49.719243  0.000000e+00  0.000000e+00
-49.707243  0.000000e+00  0.000000e+00
-49.695243  0.000000e+00  0.000000e+00
-49.684243  0.000000e+00  0.000000e+00
-49.672243  0.000000e+00  0.000000e+00
-49.660243  0.000000e+00  0.000000e+00
-49.649243  0.000000e+00  0.000000e+00
-49.637243  0.000000e+00  0.000000e+00
-49.625243  0.000000e+00  0.000000e+00
-49.614243  0.000000e+00  0.000000e+00
-49.602243  0.000000e+00  0.000000e+00
-49.591243  0.000000e+00  0.000000e+00
-49.579243  0.000000e+00  0.000000e+00
-49.567243  0.000000e+00  0.000000e+00
-49.556243  0.000000e+00  0.000000e+00
-49.544243  0.000000e+00  0.000000e+00
-49.532243  0.000000e+00  0.000000e+00
-49.521243  0.000000e+00  0.000000e+00
-49.509243  0.000000e+00  0.000000e+00
-49.497243  0.000000e+00  0.000000e+00
-49.486243  0.000000e+00  0.000000e+00
-49.474243  0.000000e+00  0.000000e+00
-49.462243  0.000000e+00  0.000000e+00
-49.451243  0.000000e+00  0.000000e+00
-49.439243  0.000000e+00  0.000000e+00
-49.428243  0.000000e+00  0.000000e+00
-49.416243  0.000000e+00  0.000000e+00
-49.404243  0.000000e+00  0.000000e+00
-49.393243  0.000000e+00  0.000000e+00
-49.381243  0.000000e+00  0.000000e+00
-49.369243  0.000000e+00  0.000000e+00
-49.358243  0.000000e+00  0.000000e+00
-49.346243  0.000000e+00  0.000000e+00
-49.334243  0.000000e+00  0.000000e+00
-49.323243  0.000000e+00  0.000000e+00
-49.311243  0.000000e+00  0.000000e+00
-49.300243  0.000000e+00  0.000000e+00
-49.288243  0.000000e+00  0.000000e+00
-49.276243  0.000000e+00  0.000000e+00
-49.265243  0.000000e+00  0.000000e+00
-49.253243  0.000000e+00  0.000000e+00
-49.241243  0.000000e+00  0.000000e+00
